circuit_name,src,dst
c5315.v,N577,AND3_1927
c5315.v,NOT1_288,AND3_1927
c5315.v,OR3_1871,AND3_1928
c5315.v,NOT1_287,AND3_1928
c5315.v,NOT1_288,AND3_1928
c5315.v,OR3_1869,AND3_1929
c5315.v,N577,AND3_1929
c5315.v,NOT1_288,AND3_1929
c5315.v,OR3_1875,AND3_1931
c5315.v,NOT1_293,AND3_1931
c5315.v,NOT1_294,AND3_1931
c5315.v,OR3_1874,AND3_1932
c5315.v,N610,AND3_1932
c5315.v,NOT1_294,AND3_1932
c5315.v,OR3_1871,AND3_1933
c5315.v,NOT1_293,AND3_1933
c5315.v,NOT1_294,AND3_1933
c5315.v,OR3_1869,AND3_1934
c5315.v,N610,AND3_1934
c5315.v,NOT1_294,AND3_1934
c5315.v,OR3_1870,AND3_1935
c5315.v,NOT1_293,AND3_1935
c5315.v,NOT1_294,AND3_1935
c5315.v,OR3_1868,AND3_1936
c5315.v,N610,AND3_1936
c5315.v,NOT1_294,AND3_1936
c5315.v,OR3_1867,AND3_1937
c5315.v,N610,AND3_1937
c5315.v,NOT1_294,AND3_1937
c5315.v,OR3_1875,AND3_1938
c5315.v,NOT1_295,AND3_1938
c5315.v,NOT1_296,AND3_1938
c5315.v,OR3_1874,AND3_1939
c5315.v,N613,AND3_1939
c5315.v,NOT1_296,AND3_1939
c5315.v,OR3_1871,AND3_1940
c5315.v,NOT1_295,AND3_1940
c5315.v,NOT1_296,AND3_1940
c5315.v,OR3_1869,AND3_1941
c5315.v,N613,AND3_1941
c5315.v,NOT1_296,AND3_1941
c5315.v,OR3_1870,AND3_1942
c5315.v,NOT1_295,AND3_1942
c5315.v,NOT1_296,AND3_1942
c5315.v,OR3_1868,AND3_1943
c5315.v,N613,AND3_1943
c5315.v,NOT1_296,AND3_1943
c5315.v,OR3_1867,AND3_1944
c5315.v,N613,AND3_1944
c5315.v,NOT1_296,AND3_1944
c5315.v,OR2_1861,AND3_1945
c5315.v,N603,AND3_1945
c5315.v,N599,AND3_1945
c5315.v,OR2_1860,AND3_1958
c5315.v,N619,AND3_1958
c5315.v,NOT1_460,AND3_1958
c5315.v,OR2_1859,AND3_1959
c5315.v,N619,AND3_1959
c5315.v,NOT1_460,AND3_1959
c5315.v,OR2_1858,AND3_1960
c5315.v,N619,AND3_1960
c5315.v,NOT1_460,AND3_1960
c5315.v,OR2_1857,AND3_1961
c5315.v,N619,AND3_1961
c5315.v,NOT1_460,AND3_1961
c5315.v,OR2_1864,AND3_1962
c5315.v,N619,AND3_1962
c5315.v,NOT1_460,AND3_1962
c5315.v,OR2_1863,AND3_1963
c5315.v,N619,AND3_1963
c5315.v,NOT1_460,AND3_1963
c5315.v,OR2_1862,AND3_1964
c5315.v,N619,AND3_1964
c5315.v,NOT1_460,AND3_1964
c5315.v,OR2_1861,AND3_1965
c5315.v,N619,AND3_1965
c5315.v,NOT1_460,AND3_1965
c5315.v,NOT1_1949,AND3_1993
c5315.v,NOT1_461,AND3_1993
c5315.v,NOT1_460,AND3_1993
c5315.v,NOT1_1996,AND3_2029
c5315.v,NOT1_461,AND3_2029
c5315.v,NOT1_460,AND3_2029
c5315.v,OR3_2002,AND3_2033
c5315.v,NOT1_266,AND3_2033
c5315.v,NOT1_267,AND3_2033
c5315.v,OR3_1998,AND3_2034
c5315.v,N571,AND3_2034
c5315.v,NOT1_267,AND3_2034
c5315.v,OR3_2003,AND3_2035
c5315.v,NOT1_266,AND3_2035
c5315.v,NOT1_267,AND3_2035
c5315.v,OR3_1999,AND3_2036
c5315.v,N571,AND3_2036
c5315.v,NOT1_267,AND3_2036
c5315.v,OR3_2004,AND3_2037
c5315.v,NOT1_266,AND3_2037
c5315.v,NOT1_267,AND3_2037
c5315.v,OR3_2000,AND3_2038
c5315.v,N571,AND3_2038
c5315.v,NOT1_267,AND3_2038
c5315.v,OR3_2005,AND3_2039
c5315.v,NOT1_266,AND3_2039
c5315.v,NOT1_267,AND3_2039
c5315.v,OR3_2001,AND3_2040
c5315.v,N571,AND3_2040
c5315.v,NOT1_267,AND3_2040
c5315.v,OR3_2002,AND3_2041
c5315.v,NOT1_287,AND3_2041
c5315.v,NOT1_288,AND3_2041
c5315.v,OR3_1998,AND3_2042
c5315.v,N577,AND3_2042
c5315.v,NOT1_288,AND3_2042
c5315.v,OR3_2003,AND3_2043
c5315.v,NOT1_287,AND3_2043
c5315.v,NOT1_288,AND3_2043
c5315.v,OR3_1999,AND3_2044
c5315.v,N577,AND3_2044
c5315.v,NOT1_288,AND3_2044
c5315.v,OR3_2004,AND3_2045
c5315.v,NOT1_287,AND3_2045
c5315.v,NOT1_288,AND3_2045
c5315.v,OR3_2000,AND3_2046
c5315.v,N577,AND3_2046
c5315.v,NOT1_288,AND3_2046
c5315.v,OR3_2005,AND3_2047
c5315.v,NOT1_287,AND3_2047
c5315.v,NOT1_288,AND3_2047
c5315.v,OR3_2001,AND3_2048
c5315.v,N577,AND3_2048
c5315.v,NOT1_288,AND3_2048
c5315.v,OR3_2005,AND3_2049
c5315.v,NOT1_295,AND3_2049
c5315.v,NOT1_296,AND3_2049
c5315.v,OR3_2001,AND3_2050
c5315.v,N613,AND3_2050
c5315.v,NOT1_296,AND3_2050
c5315.v,OR3_2005,AND3_2051
c5315.v,NOT1_293,AND3_2051
c5315.v,NOT1_294,AND3_2051
c5315.v,OR3_2001,AND3_2052
c5315.v,N610,AND3_2052
c5315.v,NOT1_294,AND3_2052
c5315.v,OR3_2004,AND3_2053
c5315.v,NOT1_293,AND3_2053
c5315.v,NOT1_294,AND3_2053
c5315.v,OR3_2000,AND3_2054
c5315.v,N610,AND3_2054
c5315.v,NOT1_294,AND3_2054
c5315.v,OR3_2003,AND3_2055
c5315.v,NOT1_293,AND3_2055
c5315.v,NOT1_294,AND3_2055
c5315.v,OR3_1999,AND3_2056
c5315.v,N610,AND3_2056
c5315.v,NOT1_294,AND3_2056
c5315.v,OR3_2002,AND3_2057
c5315.v,NOT1_293,AND3_2057
c5315.v,NOT1_294,AND3_2057
c5315.v,OR3_1998,AND3_2058
c5315.v,N610,AND3_2058
c5315.v,NOT1_294,AND3_2058
c5315.v,OR3_2004,AND3_2059
c5315.v,NOT1_295,AND3_2059
c5315.v,NOT1_296,AND3_2059
c5315.v,OR3_2000,AND3_2060
c5315.v,N613,AND3_2060
c5315.v,NOT1_296,AND3_2060
c5315.v,OR3_2003,AND3_2061
c5315.v,NOT1_295,AND3_2061
c5315.v,NOT1_296,AND3_2061
c5315.v,OR3_1999,AND3_2062
c5315.v,N613,AND3_2062
c5315.v,NOT1_296,AND3_2062
c5315.v,OR3_2002,AND3_2063
c5315.v,NOT1_295,AND3_2063
c5315.v,NOT1_296,AND3_2063
c5315.v,OR3_1998,AND3_2064
c5315.v,N613,AND3_2064
c5315.v,NOT1_296,AND3_2064
c5315.v,NAND2_2214,AND3_2227
c5315.v,NOT1_1646,AND3_2227
c5315.v,NOT1_30,AND3_2227
c5315.v,NAND2_2213,AND3_2228
c5315.v,g10,AND3_2228
c5315.v,NOT1_30,AND3_2228
c5315.v,NAND2_2214,AND3_2229
c5315.v,AND2_1759,AND3_2229
c5315.v,N566,AND3_2229
c5315.v,NAND2_2213,AND3_2230
c5315.v,NOT1_1824,AND3_2230
c5315.v,N566,AND3_2230
c5315.v,NAND2_2216,AND3_2233
c5315.v,NOT1_1665,AND3_2233
c5315.v,NOT1_38,AND3_2233
c5315.v,NAND2_2215,AND3_2234
c5315.v,g14,AND3_2234
c5315.v,NOT1_38,AND3_2234
c5315.v,NAND2_2216,AND3_2235
c5315.v,AND2_1770,AND3_2235
c5315.v,N583,AND3_2235
c5315.v,NAND2_2215,AND3_2236
c5315.v,NOT1_1829,AND3_2236
c5315.v,N583,AND3_2236
c5315.v,NAND2_2273,AND3_2274
c5315.v,N619,AND3_2274
c5315.v,NOT1_460,AND3_2274
c5315.v,NAND2_2272,AND3_2275
c5315.v,N619,AND3_2275
c5315.v,NOT1_460,AND3_2275
c5315.v,OR2_2289,AND3_2292
c5315.v,NOT1_293,AND3_2292
c5315.v,NOT1_294,AND3_2292
c5315.v,OR2_2288,AND3_2293
c5315.v,N610,AND3_2293
c5315.v,NOT1_294,AND3_2293
c5315.v,OR2_2289,AND3_2294
c5315.v,NOT1_295,AND3_2294
c5315.v,NOT1_296,AND3_2294
c5315.v,OR2_2288,AND3_2295
c5315.v,N613,AND3_2295
c5315.v,NOT1_296,AND3_2295
c5315.v,OR2_2289,AND3_2296
c5315.v,NOT1_266,AND3_2296
c5315.v,NOT1_267,AND3_2296
c5315.v,OR2_2288,AND3_2297
c5315.v,N571,AND3_2297
c5315.v,NOT1_267,AND3_2297
c5315.v,OR2_2289,AND3_2298
c5315.v,NOT1_287,AND3_2298
c5315.v,NOT1_288,AND3_2298
c5315.v,OR2_2288,AND3_2299
c5315.v,N577,AND3_2299
c5315.v,NOT1_288,AND3_2299
c5315.v,NOT1_978,AND4_1041
c5315.v,NOT1_979,AND4_1041
c5315.v,OR2_650,AND4_1041
c5315.v,NOT1_805,AND4_1041
c5315.v,NOT1_980,AND4_1042
c5315.v,NOT1_981,AND4_1042
c5315.v,NOT1_745,AND4_1042
c5315.v,NOT1_982,AND4_1042
c5315.v,NOT1_983,AND4_1043
c5315.v,NOT1_984,AND4_1043
c5315.v,NOT1_985,AND4_1043
c5315.v,NOT1_986,AND4_1043
c5315.v,NOT1_987,AND4_1044
c5315.v,NOT1_988,AND4_1044
c5315.v,NOT1_989,AND4_1044
c5315.v,NOT1_990,AND4_1044
c5315.v,NAND2_1240,AND4_1322
c5315.v,NAND2_1238,AND4_1322
c5315.v,AND2_882,AND4_1322
c5315.v,NAND2_1239,AND4_1322
c5315.v,NAND2_1257,AND4_1323
c5315.v,NOT1_896,AND4_1323
c5315.v,AND2_900,AND4_1323
c5315.v,NOT1_897,AND4_1323
c5315.v,NAND2_1239,AND4_1329
c5315.v,NAND2_1241,AND4_1329
c5315.v,NAND2_1240,AND4_1329
c5315.v,NAND2_1238,AND4_1329
c5315.v,NAND2_1244,AND4_1341
c5315.v,NAND2_1242,AND4_1341
c5315.v,AND2_886,AND4_1341
c5315.v,NAND2_1243,AND4_1341
c5315.v,NAND2_1245,AND4_1345
c5315.v,NAND2_1244,AND4_1345
c5315.v,AND2_887,AND4_1345
c5315.v,NAND2_1243,AND4_1345
c5315.v,N4,AND4_1349
c5315.v,NAND2_1246,AND4_1349
c5315.v,NAND2_1244,AND4_1349
c5315.v,NAND2_1245,AND4_1349
c5315.v,NAND2_1246,AND4_1368
c5315.v,NAND2_1244,AND4_1368
c5315.v,NAND2_1243,AND4_1368
c5315.v,NAND2_1245,AND4_1368
c5315.v,NOT1_897,AND4_1381
c5315.v,NAND2_1258,AND4_1381
c5315.v,NAND2_1257,AND4_1381
c5315.v,NOT1_896,AND4_1381
c5315.v,NAND2_1260,AND4_1391
c5315.v,NAND2_1259,AND4_1391
c5315.v,AND2_903,AND4_1391
c5315.v,NAND2_1198,AND4_1391
c5315.v,NAND2_1261,AND4_1394
c5315.v,NAND2_1260,AND4_1394
c5315.v,OR2_777,AND4_1394
c5315.v,NAND2_1198,AND4_1394
c5315.v,N54,AND4_1398
c5315.v,NOT1_904,AND4_1398
c5315.v,NAND2_1260,AND4_1398
c5315.v,NAND2_1261,AND4_1398
c5315.v,NOT1_904,AND4_1414
c5315.v,NAND2_1260,AND4_1414
c5315.v,NAND2_1198,AND4_1414
c5315.v,NAND2_1261,AND4_1414
c5315.v,N373,NAND2_19
c5315.v,N1,NAND2_19
c5315.v,AND2_71,NAND2_208
c5315.v,N140,NAND2_208
c5315.v,N369,NAND2_555
c5315.v,NOT1_428,NAND2_555
c5315.v,N361,NAND2_556
c5315.v,NOT1_453,NAND2_556
c5315.v,N351,NAND2_557
c5315.v,NOT1_358,NAND2_557
c5315.v,N341,NAND2_558
c5315.v,NOT1_360,NAND2_558
c5315.v,N289,NAND2_559
c5315.v,NOT1_319,NAND2_559
c5315.v,N281,NAND2_560
c5315.v,NOT1_473,NAND2_560
c5315.v,N273,NAND2_561
c5315.v,NOT1_315,NAND2_561
c5315.v,N265,NAND2_562
c5315.v,NOT1_317,NAND2_562
c5315.v,N257,NAND2_563
c5315.v,NOT1_303,NAND2_563
c5315.v,N234,NAND2_564
c5315.v,NOT1_313,NAND2_564
c5315.v,N316,NAND2_566
c5315.v,NOT1_346,NAND2_566
c5315.v,N308,NAND2_567
c5315.v,NOT1_348,NAND2_567
c5315.v,N302,NAND2_568
c5315.v,NOT1_344,NAND2_568
c5315.v,N293,NAND2_569
c5315.v,NOT1_345,NAND2_569
c5315.v,N226,NAND2_570
c5315.v,NOT1_299,NAND2_570
c5315.v,N218,NAND2_571
c5315.v,NOT1_301,NAND2_571
c5315.v,NAND2_555,NAND2_713
c5315.v,NAND2_556,NAND2_713
c5315.v,NAND2_557,NAND2_714
c5315.v,NAND2_558,NAND2_714
c5315.v,NAND2_559,NAND2_725
c5315.v,NAND2_560,NAND2_725
c5315.v,NAND2_561,NAND2_726
c5315.v,NAND2_562,NAND2_726
c5315.v,NAND2_563,NAND2_727
c5315.v,NAND2_564,NAND2_727
c5315.v,NAND2_568,NAND2_738
c5315.v,NAND2_569,NAND2_738
c5315.v,NAND2_566,NAND2_739
c5315.v,NAND2_567,NAND2_739
c5315.v,N206,NAND2_743
c5315.v,NOT1_297,NAND2_743
c5315.v,NAND2_570,NAND2_744
c5315.v,NAND2_571,NAND2_744
c5315.v,N210,NAND2_804
c5315.v,NOT1_695,NAND2_804
c5315.v,NAND2_804,NAND2_866
c5315.v,NAND2_743,NAND2_866
c5315.v,NAND2_739,NAND2_974
c5315.v,NOT1_851,NAND2_974
c5315.v,NAND2_738,NAND2_975
c5315.v,NOT1_852,NAND2_975
c5315.v,NOT1_769,NAND2_977
c5315.v,NOT1_805,NAND2_977
c5315.v,OR2_679,NAND2_997
c5315.v,NOT1_276,NAND2_997
c5315.v,AND2_862,NAND2_1019
c5315.v,NOT1_843,NAND2_1019
c5315.v,NAND2_974,NAND2_1032
c5315.v,NAND2_975,NAND2_1032
c5315.v,OR2_655,NAND2_1038
c5315.v,OR2_650,NAND2_1038
c5315.v,NAND2_866,NAND2_1040
c5315.v,NOT1_867,NAND2_1040
c5315.v,OR2_766,NAND2_1050
c5315.v,NOT1_246,NAND2_1050
c5315.v,OR2_765,NAND2_1052
c5315.v,NOT1_247,NAND2_1052
c5315.v,OR2_764,NAND2_1054
c5315.v,NOT1_248,NAND2_1054
c5315.v,OR2_763,NAND2_1056
c5315.v,NOT1_249,NAND2_1056
c5315.v,OR2_762,NAND2_1058
c5315.v,NOT1_250,NAND2_1058
c5315.v,OR2_761,NAND2_1060
c5315.v,NOT1_251,NAND2_1060
c5315.v,OR2_760,NAND2_1062
c5315.v,NOT1_252,NAND2_1062
c5315.v,OR2_759,NAND2_1064
c5315.v,NOT1_253,NAND2_1064
c5315.v,OR2_758,NAND2_1066
c5315.v,NOT1_254,NAND2_1066
c5315.v,OR2_782,NAND2_1087
c5315.v,NOT1_273,NAND2_1087
c5315.v,OR2_781,NAND2_1089
c5315.v,NOT1_274,NAND2_1089
c5315.v,OR2_780,NAND2_1091
c5315.v,NOT1_275,NAND2_1091
c5315.v,N514,NAND2_1092
c5315.v,NOT1_996,NAND2_1092
c5315.v,OR2_779,NAND2_1094
c5315.v,NOT1_277,NAND2_1094
c5315.v,OR2_778,NAND2_1096
c5315.v,NOT1_278,NAND2_1096
c5315.v,OR2_777,NAND2_1116
c5315.v,NOT1_919,NAND2_1116
c5315.v,OR2_780,NAND2_1119
c5315.v,NOT1_996,NAND2_1119
c5315.v,OR2_766,NAND2_1124
c5315.v,NOT1_920,NAND2_1124
c5315.v,AND2_854,NAND2_1129
c5315.v,NOT1_1012,NAND2_1129
c5315.v,AND2_853,NAND2_1130
c5315.v,NOT1_1013,NAND2_1130
c5315.v,AND2_856,NAND2_1131
c5315.v,NOT1_1014,NAND2_1131
c5315.v,AND2_855,NAND2_1132
c5315.v,NOT1_1015,NAND2_1132
c5315.v,AND2_861,NAND2_1134
c5315.v,NOT1_1016,NAND2_1134
c5315.v,AND2_860,NAND2_1135
c5315.v,NOT1_1017,NAND2_1135
c5315.v,AND2_740,NAND2_1136
c5315.v,NOT1_1018,NAND2_1136
c5315.v,AND2_858,NAND2_1169
c5315.v,NOT1_1033,NAND2_1169
c5315.v,AND2_857,NAND2_1170
c5315.v,NOT1_1034,NAND2_1170
c5315.v,AND2_829,NAND2_1171
c5315.v,NOT1_979,NAND2_1171
c5315.v,AND2_828,NAND2_1172
c5315.v,NOT1_978,NAND2_1172
c5315.v,NAND2_977,NAND2_1173
c5315.v,NAND2_1038,NAND2_1173
c5315.v,NAND2_744,NAND2_1174
c5315.v,NOT1_1039,NAND2_1174
c5315.v,N446,NAND2_1177
c5315.v,NOT1_1049,NAND2_1177
c5315.v,N457,NAND2_1178
c5315.v,NOT1_1051,NAND2_1178
c5315.v,N468,NAND2_1179
c5315.v,NOT1_1053,NAND2_1179
c5315.v,N422,NAND2_1180
c5315.v,NOT1_1055,NAND2_1180
c5315.v,N435,NAND2_1181
c5315.v,NOT1_1057,NAND2_1181
c5315.v,N389,NAND2_1182
c5315.v,NOT1_1059,NAND2_1182
c5315.v,N400,NAND2_1183
c5315.v,NOT1_1061,NAND2_1183
c5315.v,N411,NAND2_1184
c5315.v,NOT1_1063,NAND2_1184
c5315.v,N374,NAND2_1185
c5315.v,NOT1_1065,NAND2_1185
c5315.v,N479,NAND2_1195
c5315.v,NOT1_1086,NAND2_1195
c5315.v,N490,NAND2_1196
c5315.v,NOT1_1088,NAND2_1196
c5315.v,N503,NAND2_1197
c5315.v,NOT1_1090,NAND2_1197
c5315.v,NAND2_1092,NAND2_1198
c5315.v,NAND2_997,NAND2_1198
c5315.v,N523,NAND2_1199
c5315.v,NOT1_1093,NAND2_1199
c5315.v,N534,NAND2_1200
c5315.v,NOT1_1095,NAND2_1200
c5315.v,OR2_779,NAND2_1207
c5315.v,NOT1_1095,NAND2_1207
c5315.v,OR2_778,NAND2_1208
c5315.v,NOT1_1093,NAND2_1208
c5315.v,OR2_801,NAND2_1209
c5315.v,NOT1_904,NAND2_1209
c5315.v,OR2_679,NAND2_1210
c5315.v,NOT1_1090,NAND2_1210
c5315.v,OR2_762,NAND2_1211
c5315.v,NOT1_1055,NAND2_1211
c5315.v,OR2_763,NAND2_1212
c5315.v,NOT1_1057,NAND2_1212
c5315.v,OR2_764,NAND2_1213
c5315.v,NOT1_1051,NAND2_1213
c5315.v,OR2_765,NAND2_1214
c5315.v,NOT1_1053,NAND2_1214
c5315.v,OR2_802,NAND2_1215
c5315.v,NOT1_1049,NAND2_1215
c5315.v,NAND2_1129,NAND2_1217
c5315.v,NAND2_1130,NAND2_1217
c5315.v,NAND2_1131,NAND2_1218
c5315.v,NAND2_1132,NAND2_1218
c5315.v,NAND2_1134,NAND2_1219
c5315.v,NAND2_1135,NAND2_1219
c5315.v,NAND2_1136,NAND2_1220
c5315.v,NAND2_1019,NAND2_1220
c5315.v,OR2_781,NAND2_1224
c5315.v,NOT1_1086,NAND2_1224
c5315.v,OR2_782,NAND2_1225
c5315.v,NOT1_1088,NAND2_1225
c5315.v,OR2_784,NAND2_1227
c5315.v,NOT1_897,NAND2_1227
c5315.v,OR2_758,NAND2_1228
c5315.v,NOT1_1063,NAND2_1228
c5315.v,OR2_759,NAND2_1229
c5315.v,NOT1_1065,NAND2_1229
c5315.v,OR2_760,NAND2_1230
c5315.v,NOT1_1059,NAND2_1230
c5315.v,OR2_761,NAND2_1231
c5315.v,NOT1_1061,NAND2_1231
c5315.v,NOR2_1127,NAND2_1232
c5315.v,NOR2_1126,NAND2_1232
c5315.v,NAND2_1169,NAND2_1234
c5315.v,NAND2_1170,NAND2_1234
c5315.v,NAND2_1171,NAND2_1235
c5315.v,NAND2_1172,NAND2_1235
c5315.v,NAND2_1174,NAND2_1236
c5315.v,NAND2_1040,NAND2_1236
c5315.v,NAND2_1177,NAND2_1238
c5315.v,NAND2_1050,NAND2_1238
c5315.v,NAND2_1178,NAND2_1239
c5315.v,NAND2_1052,NAND2_1239
c5315.v,NAND2_1179,NAND2_1240
c5315.v,NAND2_1054,NAND2_1240
c5315.v,NAND2_1180,NAND2_1241
c5315.v,NAND2_1056,NAND2_1241
c5315.v,NAND2_1181,NAND2_1242
c5315.v,NAND2_1058,NAND2_1242
c5315.v,NAND2_1182,NAND2_1243
c5315.v,NAND2_1060,NAND2_1243
c5315.v,NAND2_1183,NAND2_1244
c5315.v,NAND2_1062,NAND2_1244
c5315.v,NAND2_1184,NAND2_1245
c5315.v,NAND2_1064,NAND2_1245
c5315.v,NAND2_1185,NAND2_1246
c5315.v,NAND2_1066,NAND2_1246
c5315.v,NAND2_1195,NAND2_1257
c5315.v,NAND2_1087,NAND2_1257
c5315.v,NAND2_1196,NAND2_1258
c5315.v,NAND2_1089,NAND2_1258
c5315.v,NAND2_1197,NAND2_1259
c5315.v,NAND2_1091,NAND2_1259
c5315.v,NAND2_1199,NAND2_1260
c5315.v,NAND2_1094,NAND2_1260
c5315.v,NAND2_1200,NAND2_1261
c5315.v,NAND2_1096,NAND2_1261
c5315.v,NOT1_904,NAND2_1262
c5315.v,NOT1_279,NAND2_1262
c5315.v,NAND2_1207,NAND2_1276
c5315.v,NAND2_1208,NAND2_1276
c5315.v,NAND2_1116,NAND2_1277
c5315.v,NAND2_1209,NAND2_1277
c5315.v,NAND2_1210,NAND2_1278
c5315.v,NAND2_1119,NAND2_1278
c5315.v,NAND2_1211,NAND2_1279
c5315.v,NAND2_1212,NAND2_1279
c5315.v,NAND2_1213,NAND2_1280
c5315.v,NAND2_1214,NAND2_1280
c5315.v,NAND2_1124,NAND2_1281
c5315.v,NAND2_1215,NAND2_1281
c5315.v,g54,NAND2_1291
c5315.v,NAND2_1227,NAND2_1291
c5315.v,NAND2_1224,NAND2_1292
c5315.v,NAND2_1225,NAND2_1292
c5315.v,NAND2_1230,NAND2_1293
c5315.v,NAND2_1231,NAND2_1293
c5315.v,NAND2_1228,NAND2_1294
c5315.v,NAND2_1229,NAND2_1294
c5315.v,NOR2_1222,NAND2_1296
c5315.v,NOR2_1221,NAND2_1296
c5315.v,N54,NAND2_1298
c5315.v,OR2_777,NAND2_1298
c5315.v,NAND2_1232,NAND2_1303
c5315.v,NOT1_1216,NAND2_1303
c5315.v,AND2_1000,NAND2_1316
c5315.v,NOT1_1035,NAND2_1316
c5315.v,NAND2_1235,NAND2_1319
c5315.v,NOT1_1295,NAND2_1319
c5315.v,NAND2_1262,NAND2_1401
c5315.v,NAND2_1298,NAND2_1401
c5315.v,NAND2_1032,NAND2_1433
c5315.v,NOT1_1302,NAND2_1433
c5315.v,NAND2_1296,NAND2_1435
c5315.v,NOT1_1310,NAND2_1435
c5315.v,AND2_859,NAND2_1484
c5315.v,NOT1_1176,NAND2_1484
c5315.v,NAND2_1173,NAND2_1485
c5315.v,NOT1_1318,NAND2_1485
c5315.v,NAND2_1433,NAND2_1501
c5315.v,NAND2_1303,NAND2_1501
c5315.v,NAND2_1236,NAND2_1510
c5315.v,NOT1_1434,NAND2_1510
c5315.v,NOT1_896,NAND2_1511
c5315.v,N132,NAND2_1511
c5315.v,NAND2_1292,NAND2_1539
c5315.v,NOT1_1480,NAND2_1539
c5315.v,NAND2_1291,NAND2_1540
c5315.v,NOT1_1481,NAND2_1540
c5315.v,NAND2_1294,NAND2_1541
c5315.v,NOT1_1482,NAND2_1541
c5315.v,NAND2_1293,NAND2_1542
c5315.v,NOT1_1483,NAND2_1542
c5315.v,NAND2_1484,NAND2_1543
c5315.v,NAND2_1316,NAND2_1543
c5315.v,NAND2_1319,NAND2_1544
c5315.v,NAND2_1485,NAND2_1544
c5315.v,NAND2_1246,NAND2_1550
c5315.v,NOT1_255,NAND2_1550
c5315.v,NAND2_1240,NAND2_1556
c5315.v,NOT1_1067,NAND2_1556
c5315.v,NAND2_1240,NAND2_1558
c5315.v,NOT1_1247,NAND2_1558
c5315.v,NAND2_1257,NAND2_1570
c5315.v,NOT1_1100,NAND2_1570
c5315.v,NAND2_1257,NAND2_1572
c5315.v,NOT1_1268,NAND2_1572
c5315.v,NAND2_1261,NAND2_1577
c5315.v,NOT1_1299,NAND2_1577
c5315.v,NAND2_1510,NAND2_1594
c5315.v,NAND2_1435,NAND2_1594
c5315.v,NAND2_1539,NAND2_1619
c5315.v,NAND2_1540,NAND2_1619
c5315.v,NAND2_1541,NAND2_1620
c5315.v,NAND2_1542,NAND2_1620
c5315.v,N4,NAND2_1626
c5315.v,NOT1_1551,NAND2_1626
c5315.v,OR4_1512,NAND2_1628
c5315.v,NOT1_1552,NAND2_1628
c5315.v,NOR3_1513,NAND2_1630
c5315.v,NOT1_1552,NAND2_1630
c5315.v,OR3_1514,NAND2_1632
c5315.v,NOT1_1554,NAND2_1632
c5315.v,NOR2_1515,NAND2_1634
c5315.v,NOT1_1554,NAND2_1634
c5315.v,NOR2_933,NAND2_1635
c5315.v,NOT1_1557,NAND2_1635
c5315.v,AND2_882,NAND2_1636
c5315.v,NOT1_1557,NAND2_1636
c5315.v,g30,NAND2_1639
c5315.v,NOT1_1561,NAND2_1639
c5315.v,OR4_1517,NAND2_1641
c5315.v,NOT1_1562,NAND2_1641
c5315.v,OR3_1518,NAND2_1643
c5315.v,NOT1_1563,NAND2_1643
c5315.v,OR2_1519,NAND2_1645
c5315.v,NOT1_1564,NAND2_1645
c5315.v,OR4_1526,NAND2_1648
c5315.v,OR2_784,NAND2_1648
c5315.v,NOR3_1527,NAND2_1650
c5315.v,OR2_784,NAND2_1650
c5315.v,OR3_1528,NAND2_1652
c5315.v,OR2_783,NAND2_1652
c5315.v,NOR2_1529,NAND2_1654
c5315.v,OR2_783,NAND2_1654
c5315.v,NOR2_950,NAND2_1655
c5315.v,NOT1_1571,NAND2_1655
c5315.v,AND2_900,NAND2_1656
c5315.v,NOT1_1571,NAND2_1656
c5315.v,g26,NAND2_1659
c5315.v,NOT1_1575,NAND2_1659
c5315.v,OR4_1531,NAND2_1661
c5315.v,NOT1_1495,NAND2_1661
c5315.v,OR3_1532,NAND2_1663
c5315.v,NOT1_1576,NAND2_1663
c5315.v,OR2_1223,NAND2_1664
c5315.v,NOT1_1578,NAND2_1664
c5315.v,OR4_1522,NAND2_1684
c5315.v,NOT1_1144,NAND2_1684
c5315.v,NOR3_1524,NAND2_1688
c5315.v,NOT1_1284,NAND2_1688
c5315.v,NOR3_1537,NAND2_1699
c5315.v,NOT1_904,NAND2_1699
c5315.v,NAND2_1543,NAND2_1703
c5315.v,NOT1_1317,NAND2_1703
c5315.v,NAND2_1550,NAND2_1709
c5315.v,NAND2_1626,NAND2_1709
c5315.v,NAND2_1238,NAND2_1710
c5315.v,NOT1_1627,NAND2_1710
c5315.v,NAND2_1238,NAND2_1711
c5315.v,NOT1_1629,NAND2_1711
c5315.v,NAND2_1239,NAND2_1712
c5315.v,NOT1_1631,NAND2_1712
c5315.v,NAND2_1239,NAND2_1713
c5315.v,NOT1_1633,NAND2_1713
c5315.v,NAND2_1556,NAND2_1714
c5315.v,NAND2_1635,NAND2_1714
c5315.v,NAND2_1558,NAND2_1715
c5315.v,NAND2_1636,NAND2_1715
c5315.v,NAND2_1242,NAND2_1716
c5315.v,NOT1_1638,NAND2_1716
c5315.v,NAND2_1243,NAND2_1717
c5315.v,NOT1_1640,NAND2_1717
c5315.v,NAND2_1244,NAND2_1718
c5315.v,NOT1_1642,NAND2_1718
c5315.v,NAND2_1245,NAND2_1719
c5315.v,NOT1_1644,NAND2_1719
c5315.v,NOT1_896,NAND2_1720
c5315.v,NOT1_1647,NAND2_1720
c5315.v,NOT1_896,NAND2_1721
