circuit_name,folder,subgraph_id,center_node,label_subgraph,num_nodes,num_edges,avg_degree,type_hist_json
c17__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c17__trojan_countermux.v__9,counter_trigger_20,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__0,fsm_trigger_567,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__1,counter_trigger_571,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__2,counter_trigger_565,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__3,fsm_trigger_571,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__4,always_blk_566,1,1,0,0.0,"{""always"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__5,counter_trigger_567,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__6,fsm_trigger_568,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__7,fsm_trigger_565,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__8,fsm_trigger_574,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c1908__trojan_countermux.v__9,counter_trigger_568,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__0,fsm_trigger_1006,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__1,counter_trigger_1000,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__2,counter_trigger_1003,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__3,counter_trigger_1002,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__4,fsm_trigger_1002,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__5,counter_trigger_1006,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__6,always_blk_1001,1,1,0,0.0,"{""always"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__7,fsm_trigger_1003,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__8,fsm_trigger_1000,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c2670__trojan_countermux.v__9,fsm_trigger_1009,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__0,counter_trigger_1205,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__1,fsm_trigger_1211,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__2,fsm_trigger_1205,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__3,fsm_trigger_1202,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__4,fsm_trigger_1204,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__5,always_blk_1203,1,1,0,0.0,"{""always"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__6,counter_trigger_1208,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__7,counter_trigger_1204,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__8,counter_trigger_1202,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c3540__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c3540__trojan_countermux.v__9,fsm_trigger_1208,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__0,fsm_trigger_221,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__1,fsm_trigger_215,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__2,fsm_trigger_214,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__3,counter_trigger_214,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__4,fsm_trigger_212,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__5,counter_trigger_215,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__6,always_blk_213,1,1,0,0.0,"{""always"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__7,fsm_trigger_218,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__8,counter_trigger_218,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c432__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c432__trojan_countermux.v__9,counter_trigger_212,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__0,counter_trigger_226,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__1,counter_trigger_229,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__2,fsm_trigger_232,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__3,counter_trigger_225,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__4,fsm_trigger_223,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__5,fsm_trigger_226,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__6,fsm_trigger_225,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__7,counter_trigger_223,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__8,always_blk_224,1,1,0,0.0,"{""always"": 1.0}"
c499__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c499__trojan_countermux.v__9,fsm_trigger_229,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__0,counter_trigger_1891,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__1,counter_trigger_1894,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__2,fsm_trigger_1893,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__3,fsm_trigger_1900,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__4,counter_trigger_1893,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__5,always_blk_1892,1,1,0,0.0,"{""always"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__6,fsm_trigger_1891,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__7,fsm_trigger_1897,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__8,fsm_trigger_1894,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c5315__trojan_countermux.v__9,counter_trigger_1897,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__0,counter_trigger_2679,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__1,counter_trigger_2676,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__2,fsm_trigger_2682,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__3,fsm_trigger_2675,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__4,fsm_trigger_2676,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__5,fsm_trigger_2673,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__6,fsm_trigger_2679,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__7,counter_trigger_2675,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__8,counter_trigger_2673,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c6288__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c6288__trojan_countermux.v__9,always_blk_2674,1,1,0,0.0,"{""always"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__0,always_blk_2772,1,1,0,0.0,"{""always"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__1,fsm_trigger_2774,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__2,fsm_trigger_2771,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__3,counter_trigger_2771,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__4,fsm_trigger_2773,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__5,counter_trigger_2777,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__6,fsm_trigger_2777,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__7,fsm_trigger_2780,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__8,counter_trigger_2773,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c7552__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c7552__trojan_countermux.v__9,counter_trigger_2774,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__0,fsm_trigger_395,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__1,fsm_trigger_398,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__2,always_blk_396,1,1,0,0.0,"{""always"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__3,counter_trigger_401,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__4,counter_trigger_398,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__5,fsm_trigger_397,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__6,counter_trigger_397,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__7,fsm_trigger_401,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__8,counter_trigger_395,1,1,0,0.0,"{""counter_trigger"": 1.0}"
c880__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,c880__trojan_countermux.v__9,fsm_trigger_404,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__0,fsm_trigger_1430,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__1,fsm_trigger_1433,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__2,counter_trigger_1427,1,1,0,0.0,"{""counter_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__3,counter_trigger_1426,1,1,0,0.0,"{""counter_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__4,fsm_trigger_1426,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__5,always_blk_1425,1,1,0,0.0,"{""always"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__6,counter_trigger_1430,1,1,0,0.0,"{""counter_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__7,fsm_trigger_1424,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__8,fsm_trigger_1427,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,cavlc__trojan_countermux.v__9,counter_trigger_1424,1,1,0,0.0,"{""counter_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__0,counter_trigger_374,1,1,0,0.0,"{""counter_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__1,fsm_trigger_381,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__2,fsm_trigger_372,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__3,fsm_trigger_378,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__4,fsm_trigger_375,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__5,fsm_trigger_374,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__6,counter_trigger_372,1,1,0,0.0,"{""counter_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__7,counter_trigger_375,1,1,0,0.0,"{""counter_trigger"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__8,always_blk_373,1,1,0,0.0,"{""always"": 1.0}"
ctrl__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,ctrl__trojan_countermux.v__9,counter_trigger_378,1,1,0,0.0,"{""counter_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__0,counter_trigger_539,1,1,0,0.0,"{""counter_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__1,always_blk_538,1,1,0,0.0,"{""always"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__2,counter_trigger_540,1,1,0,0.0,"{""counter_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__3,fsm_trigger_537,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__4,fsm_trigger_546,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__5,counter_trigger_537,1,1,0,0.0,"{""counter_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__6,counter_trigger_543,1,1,0,0.0,"{""counter_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__7,fsm_trigger_539,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__8,fsm_trigger_543,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,dec__trojan_countermux.v__9,fsm_trigger_540,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__0,always_blk_2382,1,1,0,0.0,"{""always"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__1,fsm_trigger_2381,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__2,counter_trigger_2384,1,1,0,0.0,"{""counter_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__3,fsm_trigger_2384,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__4,counter_trigger_2381,1,1,0,0.0,"{""counter_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__5,fsm_trigger_2383,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__6,counter_trigger_2387,1,1,0,0.0,"{""counter_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__7,fsm_trigger_2387,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__8,counter_trigger_2383,1,1,0,0.0,"{""counter_trigger"": 1.0}"
i2c__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,i2c__trojan_countermux.v__9,fsm_trigger_2390,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__0,counter_trigger_476,1,1,0,0.0,"{""counter_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__1,fsm_trigger_480,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__2,fsm_trigger_474,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__3,fsm_trigger_477,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__4,fsm_trigger_483,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__5,counter_trigger_480,1,1,0,0.0,"{""counter_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__6,always_blk_475,1,1,0,0.0,"{""always"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__7,counter_trigger_474,1,1,0,0.0,"{""counter_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__8,counter_trigger_477,1,1,0,0.0,"{""counter_trigger"": 1.0}"
int2float__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,int2float__trojan_countermux.v__9,fsm_trigger_476,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__0,counter_trigger_6061,1,1,0,0.0,"{""counter_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__1,always_blk_6062,1,1,0,0.0,"{""always"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__2,counter_trigger_6064,1,1,0,0.0,"{""counter_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__3,fsm_trigger_6064,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__4,fsm_trigger_6067,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__5,counter_trigger_6063,1,1,0,0.0,"{""counter_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__6,fsm_trigger_6070,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__7,counter_trigger_6067,1,1,0,0.0,"{""counter_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__8,fsm_trigger_6061,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,max__trojan_countermux.v__9,fsm_trigger_6063,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__0,fsm_trigger_514,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__1,counter_trigger_518,1,1,0,0.0,"{""counter_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__2,fsm_trigger_518,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__3,fsm_trigger_515,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__4,counter_trigger_515,1,1,0,0.0,"{""counter_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__5,always_blk_513,1,1,0,0.0,"{""always"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__6,fsm_trigger_512,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
